"업체(시설)명","인허가번호","업종코드","업종명","지도점검일자","점검기관","점검기관명","지도점검구분","처분대상여부","점검사항","점검결과","소재지도로명주소","소재지주소"
"대산카독크","323000022199800269","22","폐수배출업소관리","20130904","3230000","서울특별시 송파구","수시","N","폐수배출시설및방지시설적정운영 여부","","","서울특별시 송파구 오금동 38-1번지 "
"(주)강동모터스","323000021200400055","21","","20130830","3230000","서울특별시 송파구","수시","","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 삼전동 133-3번지 "
"MK모터스","323000022199400133","22","폐수배출업소관리","20130828","3230000","서울특별시 송파구","정기","N","배출 및 방지시설 적정운영 여부","","","서울특별시 송파구 삼전동 131-4번지 "
"(주)동양카모터스","323000022199600208","22","폐수배출업소관리","20130828","3230000","서울특별시 송파구","정기","N","배출 및 방지시설 적정운영 여부","","","서울특별시 송파구 석촌동 223-1번지 "
"ICM 모터스세차장","323000022201100005","22","폐수배출업소관리","20130827","3230000","서울특별시 송파구","정기","N","배출 및 방지시설 적정 운영여부","","","서울특별시 송파구 가락동 10-3번지 "
"효성공업사","323000022199400127","22","폐수배출업소관리","20130827","3230000","서울특별시 송파구","정기","N","배출및방지시설적정운영여부","","","서울특별시 송파구 가락동 40-7번지 "
"예일세차장","323000022201000010","22","폐수배출업소관리","20130827","3230000","서울특별시 송파구","정기","N","배출 및 방지시설적정운영 여부","","","서울특별시 송파구 잠실동 341-10번지 "
"카젠(방이점)","323000022199900484","22","폐수배출업소관리","20130827","3230000","서울특별시 송파구","정기","N","배출및방지시설적정운영 여부 등","","","서울특별시 송파구 방이동 191-5번지 "
"문정카","323000022199400119","22","폐수배출업소관리","20130822","3230000","서울특별시 송파구","정기","N","배출 및 방지시설 적정운영여부 등","","","서울특별시 송파구 문정동 113-5번지 "
"(주)우주카독크","323000021200300011","21","","20130819","3230000","서울특별시 송파구","수시","","대기환경보전법 법규 준수여부 및 대기오염도 검사의뢰","","서울특별시 송파구 동남로24길 17 (오금동)","서울특별시 송파구 오금동 155-10번지 "
"한석교통(주)","323000021201000115","21","","20130808","3230000","서울특별시 송파구","정기","","배출시설 및 방지시설 적정 운영 상태 확인","","","서울특별시 송파구 장지동 863-5번지 "
"공신통운(주)","323000021200400015","21","","20130808","3230000","서울특별시 송파구","정기","","대기 배출시설 및 방지시설 운영","","","서울특별시 송파구 풍납동 163-5번지 "
"승리상운(주)","323000021200400032","21","","20130808","3230000","서울특별시 송파구","정기","","대기 배출시설 및 방지시설 운영여부","","","서울특별시 송파구 삼전동 53-6번지 "
"한석교통(주)","323000022201000007","22","폐수배출업소관리","20130808","3230000","서울특별시 송파구","정기","N","","","","서울특별시 송파구 장지동 863-5번지 "
"승리상운(주)","323000022199400160","22","폐수배출업소관리","20130808","3230000","서울특별시 송파구","정기","N","폐수및 방지시설적정 운영여부 등","","서울특별시 송파구 백제고분로28길 38 (삼전동)","서울특별시 송파구 삼전동 53-6번지 "
"공신통운","323000022200200661","22","폐수배출업소관리","20130808","3230000","서울특별시 송파구","정기","N","배출 및 방지시설 적정운영 여부","","","서울특별시 송파구 풍납동 163-3번지 "
"솔모루세차장","323000022199200057","22","폐수배출업소관리","20130802","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부 등","","","서울특별시 송파구 가락동 123-13번지 "
"홍은카센타","323000022199500168","22","폐수배출업소관리","20130801","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부 등","","","서울특별시 송파구 오금동 25-6번지 "
"구마자동차","323000022199700238","22","폐수배출업소관리","20130801","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부 등","","","서울특별시 송파구 가락동 57-8번지 "
"송파구청(폐기물압축장)","323000022201100006","22","폐수배출업소관리","20130801","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부 등","","","서울특별시 송파구 장지동 692-2번지 폐기물 종합처리시설 "
"송파구청","323000022201100002","22","폐수배출업소관리","20130801","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부 등","","","서울특별시 송파구 장지동 692-5번지 폐기물종합처리시설 "
"엠제이","323000022201100007","22","폐수배출업소관리","20130715","3230000","서울특별시 송파구","정기","N","폐수배출시설 적정운영 등","","","서울특별시 송파구 거여동 220-53번지 지1층 "
"논산금속","323000022200900002","22","폐수배출업소관리","20130715","3230000","서울특별시 송파구","정기","N","폐수배출시설 적정운영 등","","","서울특별시 송파구 방이동 117번지 지층 "
"연세사랑요양병원","323000022201000008","22","폐수배출업소관리","20130710","3230000","서울특별시 송파구","정기","N","폐수배출시설 적정운여 여부","","","서울특별시 송파구 방이동 114-3번지 "
"올림픽병원","323000022201200001","22","폐수배출업소관리","20130710","3230000","서울특별시 송파구","정기","N","폐수배출시설 적정운영여부","","서울특별시 송파구 백제고분로 283 (석촌동)","서울특별시 송파구 석촌동 14-10번지 "
"필립요양병원","323000022201000009","22","폐수배출업소관리","20130710","3230000","서울특별시 송파구","정기","N","폐수배출시설 적정운영 여부","","","서울특별시 송파구 송파동 20-7번지 "
"매일카종합","323000022199000027","22","폐수배출업소관리","20130701","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영 여부 등","","","서울특별시 송파구 방이동 108-7번지 "
"형제카오토박스","323000022199600196","22","폐수배출업소관리","20130701","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영여부","","","서울특별시 송파구 거여동 35-3번지 "
"평화자동차공업사","323000022199500165","22","폐수배출업소관리","20130701","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영 여부(자율10%)","","","서울특별시 송파구 마천동 26-10번지 "
"방이외장관리","323000022201100008","22","폐수배출업소관리","20130701","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부(일반)","","서울특별시 송파구 오금로 169 (방이동)","서울특별시 송파구 방이동 114-5번지 "
"유로피아","323000022200700767","22","폐수배출업소관리","20130627","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영여부","","서울특별시 송파구 송파대로44길 4 (송파동)","서울특별시 송파구 송파동 16-7번지 "
"(주)잠실에너지","323000022198700021","22","폐수배출업소관리","20130627","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영여부 등","","","서울특별시 송파구 송파동 19-1번지 "
"T스테이션 문정점","323000022201000005","22","폐수배출업소관리","20130627","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영 여부","","","서울특별시 송파구 문정동 72번지 "
"국립경찰병원","323000022198900003","22","폐수배출업소관리","20130624","3230000","서울특별시 송파구","정기","N","병원실험실폐수 일제점검 및 폐수배출시설  정기점검","","","서울특별시 송파구 가락동 58번지 "
"(주)일양토건","323000022201300002","22","폐수배출업소관리","20130620","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부 등","","서울특별시 송파구 송파대로 지하 6 (장지동)",""
"대륜운수(주)","323000022201300007","22","폐수배출업소관리","20130614","3230000","서울특별시 송파구","수시","N","폐수배출시설및 방지시설 적정운영여부(가동개시점검)","","서울특별시 송파구 성내천로 165 (마천동)","서울특별시 송파구 마천동 8-2번지 "
"정직한주유소","323000022199400116","22","폐수배출업소관리","20130614","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 거여동 19-4번지 "
"STX에너지(주) 송파제일주유소","323000022199400115","22","폐수배출업소관리","20130613","3230000","서울특별시 송파구","정기","N","폐수배출시설및 방지시설 적정운영여부","","","서울특별시 송파구 석촌동 210-16번지 "
"남성주유소","323000022199500162","22","폐수배출업소관리","20130613","3230000","서울특별시 송파구","수시","N","폐수배출시설 및 방지시설 적정운영여부(자율 10%)","","","서울특별시 송파구 방이동 149-3번지 "
"한강에너지(주) 퍼스트주유소","323000022200700766","22","폐수배출업소관리","20130613","3230000","서울특별시 송파구","정기","N","폐수배출 및 방지시설 적정운영여부","","","서울특별시 송파구 석촌동 217-17번지 "
"소낙스송파점","323000022199300077","22","폐수배출업소관리","20130610","3230000","서울특별시 송파구","수시","N","행정처분 사업장 개선이행여부 확인","","서울특별시 송파구 동남로23길 55 (오금동)","서울특별시 송파구 오금동 52-22번지 "
"백양주유소","323000022200900003","22","폐수배출업소관리","20130610","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 99-23번지 "
"(주)주승 서울송파 오토디자인","323000021200400083","21","","20130607","3230000","서울특별시 송파구","정기","","대기배출시설및 방지시설 적정 운영관리","","","서울특별시 송파구 삼전동 128번지 "
"(주)강동모터스","323000021200400055","21","","20130607","3230000","서울특별시 송파구","수시","","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 삼전동 133-3번지 "
"중대자동차공업사","323000021200600006","21","","20130605","3230000","서울특별시 송파구","합동","","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 123-93번지 "
"(주)동부카독크","323000021200500021","21","","20130605","3230000","서울특별시 송파구","합동","","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 124번지 "
"(주)송파모터스","323000021200500019","21","","20130605","3230000","서울특별시 송파구","합동","","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 99번지 "
"(주)우중자동차공업사","323000021200400034","21","","20130605","3230000","서울특별시 송파구","합동","","대기배출시설 및 방지시설 관련 현장점검","","서울특별시 송파구 성내천로 125 (마천동)","서울특별시 송파구 마천동 30-1번지 "
"소낙스에스엑스키퍼송파가락점","323000022201300006","22","폐수배출업소관리","20130604","3230000","서울특별시 송파구","수시","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 가락동 154-3번지 "
"강원카센타","323000022199300071","22","폐수배출업소관리","20130604","3230000","서울특별시 송파구","정기","N","배출배출시설 및 방지시설 적정운영 등 정기점검","","","서울특별시 송파구 오금동 81-4번지 "
"오성자동차공업","323000021200400052","21","","20130603","3230000","서울특별시 송파구","합동","","방지시설 적정설치 및 운영여부등","","","서울특별시 송파구 방이동 46번지 "
"(주)명성카라인","323000021200400040","21","","20130603","3230000","서울특별시 송파구","합동","","대기 배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 방이동 49-11번지 "
"베스트정비공장(주)","323000021200400079","21","","20130603","3230000","서울특별시 송파구","합동","","대기배출시설및 방지시설 적정 운영여부","","","서울특별시 송파구 방이동 46-2번지 "
"한국쓰리알환경산업(주)","323000023200900002","23","소음진동관리","20130530","3230000","서울특별시 송파구","합동","N","소음진동 배출시설 운영 등","","","서울특별시 송파구 장지동 692-2번지 동남권유통단지 5블럭 "
"(주)리클린","323000023200900001","23","소음진동관리","20130530","3230000","서울특별시 송파구","합동","N","소음진동 배출시설 적정운영 등","","서울특별시 송파구 중대로 216 (가락동)","서울특별시 송파구 가락동 160-9번지 동진빌딩 402호 "
"(주)리클린","323000021200900001","21","","20130530","3230000","서울특별시 송파구","정기","","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 160-9번지 동진빌딩 402호 "
"한국쓰리알환경산업(주)","323000021201000113","21","대기배출업소관리","20130530","3230000","서울특별시 송파구","합동","N","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 장지동 692-2번지 동남권유통단지 5블럭 "
"명화한복","323000062200800006","22","폐수배출업소관리","20130523","3230000","서울특별시 송파구","기타","N","무허가 폐수배출시설 설치운영여부점검","","","서울특별시 송파구 삼전동 171-9번지 "
"(주)신일씨엠","323000022199900602","22","폐수배출업소관리","20130522","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설등 적정운영여부(국민권익위 합동)","","","서울특별시 송파구 장지동 738-17번지 외 3필지 "
"광혁건설(주)","323000022201300004","22","폐수배출업소관리","20130520","3230000","서울특별시 송파구","수시","N","가동개시에 따른 수시점검","","","서울특별시 송파구 잠실동 334번지 지하철9호선 918공구 "
"(주)남경석유","323000022199500166","22","폐수배출업소관리","20130508","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영 여부 등","","","서울특별시 송파구 오금동 129-6번지 "
"세진24시셀프세차장","323000022201000013","22","폐수배출업소관리","20130507","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부 등","","","서울특별시 송파구 오금동 115-7번지 21호22호23호 "
"남성대주유소","323000022199800240","22","폐수배출업소관리","20130503","3230000","서울특별시 송파구","수시","N","가동개시에 따른 점검","","","서울특별시 송파구 장지동 645-13번지 "
"소낙스송파점","323000022199300077","22","폐수배출업소관리","20130417","3230000","서울특별시 송파구","수시","N","행정처분(개선명령) 이행확인","","서울특별시 송파구 동남로23길 55 (오금동)","서울특별시 송파구 오금동 52-22번지 "
"한국체육대학교","323000022199800374","22","폐수배출업소관리","20130403","3230000","서울특별시 송파구","수시","N","대학실험폐일제점검(수시)","","","서울특별시 송파구 방이동 88-15번지 "
"삼지건설(주)","323000022201200004","22","폐수배출업소관리","20130320","3230000","서울특별시 송파구","수시","N","배출및 방지시설적정 운영여부 등","","","서울특별시 송파구 방이동 89-28번지 지하철9호선 922공구 "
"신일씨엔아이(주)","323000022201200005","22","폐수배출업소관리","20130311","3230000","서울특별시 송파구","수시","N","가동개시에 따른 점검","","","서울특별시 송파구 석촌동 173-7번지 (석촌동 318도 지하철9호선 919공구) "
"소낙스송파점","323000022199300077","22","폐수배출업소관리","20130219","3230000","서울특별시 송파구","수시","N","폐수배출시설및방지시설 적정설치 및 운영여부(가동개시)","","서울특별시 송파구 동남로23길 55 (오금동)","서울특별시 송파구 오금동 52-22번지 "
"강남힘찬병원","323000022201200006","22","폐수배출업소관리","20130219","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정설치? 운영여부","","서울특별시 송파구 백제고분로 405 (송파동)","서울특별시 송파구 송파동 20-8번지 "
"영남금속","323000022199900499","22","폐수배출업소관리","20130123","3230000","서울특별시 송파구","수시","N","행정처분 이행실태 확인","","","서울특별시 송파구 마천동 362-1번지 "
"송파현대써비스(주)","323000021200700004","21","대기배출업소관리","20130108","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 문정동 20-6번지 "
"(주)동아지질","323000022201200003","22","폐수배출업소관리","20130108","3230000","서울특별시 송파구","수시","N","배출시설및 방지시설적정운영여부(가동개시)","","","서울특별시 송파구 방이동 89-27번지 "
"원월드","323000021200600012","21","대기배출업소관리","20130108","3230000","서울특별시 송파구","기타","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 112-5번지 "
"정직한주유소","323000022199400116","22","폐수배출업소관리","20121228","3230000","서울특별시 송파구","정기","N","폐수배출시설및방지시설적정운영 여부","","","서울특별시 송파구 거여동 19-4번지 "
"(주)잠실에너지","323000022198700021","22","폐수배출업소관리","20121228","3230000","서울특별시 송파구","정기","N","폐수배출시설및방지시설적정운영 여부","","","서울특별시 송파구 송파동 19-1번지 "
"대산카독크","323000022199800269","22","폐수배출업소관리","20121203","3230000","서울특별시 송파구","정기","N","폐수배출시설및방지시설적정운영 여부","","","서울특별시 송파구 오금동 38-1번지 "
"강원카센타","323000022199300071","22","폐수배출업소관리","20121203","3230000","서울특별시 송파구","정기","N","폐수배출시설및방지시설적정운영 여부","","","서울특별시 송파구 오금동 81-4번지 "
"유로피아","323000022200700767","22","폐수배출업소관리","20121203","3230000","서울특별시 송파구","정기","N","폐수배출시설및방지시설적정운영 여부","","서울특별시 송파구 송파대로44길 4 (송파동)","서울특별시 송파구 송파동 16-7번지 "
"주미캐스팅","323000022199900488","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 152-3번지 "
"(주)신흥기업","323000022198200010","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 91번지 "
"우일캐스팅","323000022199900512","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 114-20번지 "
"성진캐스팅","323000022199900482","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 116-13번지 지층 "
"영남금속","323000022199900499","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 마천동 362-1번지 "
"동광악세사리","323000022199900494","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 마천동 17-6번지 지층 "
"유진주유소","323000022199600201","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 121-1번지 "
"백양주유소","323000022200900003","22","폐수배출업소관리","20121024","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 99-23번지 "
"송파상운(주)","323000022198400011","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 거여동 223-3번지 "
"한국비알티자동차(주)","323000022200200668","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 장지동 579번지 "
"삼진캐스팅","323000022199900483","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 77-8번지 지하1층 "
"한국체육대학교","323000022199800374","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 방이동 88-15번지 "
"금빛공방","323000022199900503","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 오금동 10번지 "
"(주)신일씨엠","323000022199900602","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","수시","N","폐수배출시설등 적정운영여부","","","서울특별시 송파구 장지동 738-17번지 외 3필지 "
"SK네트웍스(주)송파주유소","323000022199400139","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 거여동 26-1번지 "
"에이스세차장","323000022200400002","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 거여동 563-10번지 "
"진화운수(주)","323000022200700774","22","폐수배출업소관리","20121023","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영등","","","서울특별시 송파구 장지동 장지택지개발예정지구A1블럭 "
"남성대주유소","323000022199800240","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 장지동 645-13번지 "
"일웅주유소","323000022199800270","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정운영여부","","","서울특별시 송파구 장지동 603-3번지 "
"서원주유소(세차장)","323000022199400144","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 146-6번지 "
"예동금속","323000022199900501","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 거여동 4-9번지 "
"우리캐스팅","323000022199900486","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 거여동 135-38번지 "
"모아드리상사","323000022199900479","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 거여동 21-14번지 "
"삼우금속","323000022199800462","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 거여동 550-26번지 "
"신한강","323000022199900517","22","폐수배출업소관리","20120926","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 거여동 21-12번지 "
"제일캐스팅","323000022199900487","22","폐수배출업소관리","20120925","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 오금동 153-8번지 "
"(주)한진 송파주유소","323000022199700224","22","폐수배출업소관리","20120925","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 오금동 121-6번지 "
"월드컵주유소","323000022199600203","22","폐수배출업소관리","20120925","3230000","서울특별시 송파구","합동","N","배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 방이동 183번지 "
"(주)백제고분로주유소","323000022199500190","22","폐수배출업소관리","20120925","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 방이동 109-6번지 "
"서울버스(주)","323000021200800002","21","","20120921","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 점검","","","서울특별시 송파구 장지동 862번지 "
"한국지역난방공사강남지사장","323000021200700007","21","","20120921","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정 운영관리","","","서울특별시 송파구 가락동 165번지 "
"(주)에이블모터스","323000021200400018","21","대기배출업소관리","20120921","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정여부","","","서울특별시 송파구 오금동 25-2번지 "
"서울자동차공업사","323000021200400020","21","대기배출업소관리","20120921","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정여부","","","서울특별시 송파구 문정동 83-24번지 "
"(주)동부카독크","323000021200500021","21","대기배출업소관리","20120921","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 124번지 "
"한국비알티자동차-주 외 2개사","323000021200700006","21","","20120921","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정운영 여부 등","","","서울특별시 송파구 장지동 579번지 "
"(주)한국쉬즈라인","323000021200500023","21","","20120921","3230000","서울특별시 송파구","정기","N","대기배출시설 적정관리","","","서울특별시 송파구 마천동 49-15번지 "
"(주)호텔롯데(롯데월드)","323000021200400047","21","","20120920","3230000","서울특별시 송파구","수시","N","대기배출시설 자체개선 이행완료에 따른 기기 점검확인","","","서울특별시 송파구 잠실동 40-1번지 "
"(주)강동모터스","323000021200400055","21","","20120920","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 삼전동 133-3번지 "
"쌍용강동정비업소(주)","323000021200500012","21","","20120920","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 풍납동 504-6번지 "
"베스트정비공장(주)","323000021200400079","21","","20120920","3230000","서울특별시 송파구","수시","N","대기배출시설및 방지시설 적정 운영여부","","","서울특별시 송파구 방이동 46-2번지 "
"(주)명성카라인","323000021200400040","21","","20120920","3230000","서울특별시 송파구","수시","N","대기 배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 방이동 49-11번지 "
"퍼펙트모터스","323000021200700003","21","","20120920","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 방이동 42-3번지 "
"(주)우중자동차공업사","323000021200400034","21","대기배출업소관리","20120920","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 관련 현장점검","","서울특별시 송파구 성내천로 125 (마천동)","서울특별시 송파구 마천동 30-1번지 "
"오성자동차공업","323000021200400052","21","","20120920","3230000","서울특별시 송파구","수시","N","방지시설 적정설치 및 운영여부등","","","서울특별시 송파구 방이동 46번지 "
"(주)주승 서울송파 오토디자인","323000021200400083","21","","20120920","3230000","서울특별시 송파구","수시","N","대기배출시설및 방지시설 적정 운영관리","","","서울특별시 송파구 삼전동 128번지 "
"중대자동차공업사","323000021200600006","21","대기배출업소관리","20120920","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 123-93번지 "
"(주)송파모터스","323000021200500019","21","대기배출업소관리","20120920","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 99번지 "
"원월드","323000021200600012","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 112-5번지 "
"문정현대자동차공업사","323000021200600009","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 문정동 4번지 "
"송파현대써비스(주)","323000021200700004","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 문정동 20-6번지 "
"송파카독크(주)","323000021200400082","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 방이동 163-6번지 "
"(주)석촌현대자동차서비스","323000021200600002","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 석촌동 183-8번지 "
"방이자동차공업사","323000021200400075","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 방이동 126-14번지 "
"문화자동차공업사","323000021200400062","21","대기배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 가락동 147-1번지 "
"동아지질(주)","323000022201200002","22","폐수배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 정상가동 여부","","서울특별시 송파구 백제고분로 383 (송파동)","서울특별시 송파구 송파동 19-7번지 "
"서울버스(주)","323000022200700773","22","폐수배출업소관리","20120919","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 장지택지개발예정지구A1블럭 "
"현대우세차장","323000022200900004","22","폐수배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 문정동 70번지 "
"형제카센타","323000022200600755","22","폐수배출업소관리","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 정상가동여부 등","","","서울특별시 송파구 문정동 83-25번지 "
"동서울자동차공업사","323000021200400016","21","","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 145-13번지 "
"성진자동차공업사","323000021200400056","21","","20120919","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 오금동 49-6번지 "
"주-참존서비스","323000021200500009","21","","20120917","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 155-5번지 "
"(주)르노삼성자동차지정정비센타송파정비","323000021200400071","21","","20120917","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 48-3번지 "
"송파현대자동차정비(주)","323000021200500024","21","대기배출업소관리","20120917","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 180-2번지 "
"(주)건양자동차","323000021200500004","21","대기배출업소관리","20120917","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 오금동 39번지 "
